Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Total,Date,Time,Payment,gross margin percentage,gross income,Rating
821-14-9046,B,Mandalay,Member,Female,Fashion accessories, $17.48 ,6, $110.12 ,1-18-2019,15:04,Credit card,4.7%, $5.24 ,6.1
418-05-0656,B,Mandalay,Normal,Female,Fashion accessories, $25.56 ,7, $187.87 ,2-2-2019,20:42,Cash,4.7%, $8.95 ,7.1
678-79-0726,C,Naypyitaw,Member,Female,Sports and travel, $90.63 ,9, $856.45 ,1-18-2019,15:28,Cash,4.7%, $40.78 ,5.1
776-68-1096,B,Mandalay,Normal,Male,Home and lifestyle, $44.12 ,3, $138.98 ,3-18-2019,13:45,Credit card,4.7%, $6.62 ,7.9
592-46-1692,C,Naypyitaw,Member,Female,Food and beverages, $36.77 ,7, $270.26 ,11-1-2019,20:10,Cash,4.7%, $12.87 ,7.4
434-35-9162,B,Mandalay,Member,Male,Food and beverages, $23.34 ,4, $98.03 ,4-2-2019,18:53,Ewallet,4.7%, $4.67 ,7.4
149-14-0304,C,Naypyitaw,Member,Female,Health and beauty, $28.50 ,8, $239.40 ,6-2-2019,14:24,Cash,4.7%, $11.40 ,6.6
442-44-6497,C,Naypyitaw,Member,Male,Home and lifestyle, $55.57 ,3, $175.05 ,8-1-2019,11:42,Credit card,4.7%, $8.34 ,5.9
174-64-0215,B,Mandalay,Normal,Male,Sports and travel, $69.74 ,10, $732.27 ,5-3-2019,17:49,Credit card,4.7%, $34.87 ,8.9
210-74-9613,C,Naypyitaw,Normal,Male,Fashion accessories, $97.26 ,4, $408.49 ,3-16-2019,15:33,Ewallet,4.7%, $19.45 ,6.8
299-29-0180,B,Mandalay,Member,Female,Home and lifestyle, $52.18 ,7, $383.52 ,9-3-2019,10:54,Cash,4.7%, $18.26 ,9.3
247-11-2470,A,Yangon,Member,Female,Fashion accessories, $22.32 ,4, $93.74 ,1-3-2019,16:23,Credit card,4.7%, $4.46 ,4.4
635-28-5728,A,Yangon,Normal,Male,Health and beauty, $56.00 ,3, $176.40 ,2-28-2019,19:33,Ewallet,4.7%, $8.40 ,4.8
756-49-0168,A,Yangon,Member,Male,Fashion accessories, $19.70 ,1, $20.69 ,8-2-2019,11:39,Ewallet,4.7%, $0.99 ,9.5
438-23-1242,B,Mandalay,Normal,Male,Electronic accessories, $75.88 ,7, $557.72 ,1-24-2019,10:38,Ewallet,4.7%, $26.56 ,8.9
238-45-6950,B,Mandalay,Member,Male,Food and beverages, $53.72 ,1, $56.41 ,1-3-2019,20:03,Ewallet,4.7%, $2.69 ,6.4
607-65-2441,C,Naypyitaw,Member,Male,Health and beauty, $81.95 ,10, $860.48 ,10-3-2019,12:39,Credit card,4.7%, $40.98 ,6
386-27-7606,C,Naypyitaw,Member,Female,Home and lifestyle, $81.20 ,7, $596.82 ,3-23-2019,15:59,Credit card,4.7%, $28.42 ,8.1
137-63-5492,C,Naypyitaw,Normal,Male,Electronic accessories, $58.76 ,10, $616.98 ,1-29-2019,14:26,Ewallet,4.7%, $29.38 ,9
197-77-7132,B,Mandalay,Member,Male,Electronic accessories, $91.56 ,8, $769.10 ,12-1-2019,18:22,Ewallet,4.7%, $36.62 ,6
805-86-0265,A,Yangon,Normal,Male,Home and lifestyle, $93.96 ,9, $887.92 ,3-20-2019,11:32,Cash,4.7%, $42.28 ,9.8
733-29-1227,C,Naypyitaw,Normal,Male,Home and lifestyle, $55.61 ,7, $408.73 ,3-23-2019,12:41,Cash,4.7%, $19.46 ,8.5
451-73-2711,C,Naypyitaw,Normal,Male,Food and beverages, $84.83 ,1, $89.07 ,1-14-2019,15:20,Ewallet,4.7%, $4.24 ,8.8
373-14-0504,A,Yangon,Member,Female,Sports and travel, $71.63 ,2, $150.42 ,12-2-2019,14:33,Ewallet,4.7%, $7.16 ,8.8
546-80-2899,A,Yangon,Member,Male,Home and lifestyle, $37.69 ,2, $79.15 ,2-20-2019,15:29,Ewallet,4.7%, $3.77 ,9.5
345-68-9016,C,Naypyitaw,Member,Female,Sports and travel, $31.67 ,8, $266.03 ,2-1-2019,16:19,Credit card,4.7%, $12.67 ,5.6
390-17-5806,C,Naypyitaw,Member,Female,Food and beverages, $38.42 ,1, $40.34 ,2-2-2019,16:33,Cash,4.7%, $1.92 ,8.6
457-13-1708,B,Mandalay,Member,Male,Fashion accessories, $65.23 ,10, $684.92 ,8-1-2019,19:07,Credit card,4.7%, $32.62 ,5.2
664-14-2882,C,Naypyitaw,Member,Female,Home and lifestyle, $10.53 ,5, $55.28 ,1-30-2019,14:43,Credit card,4.7%, $2.63 ,5.8
487-79-6868,B,Mandalay,Member,Female,Home and lifestyle, $12.29 ,9, $116.14 ,3-26-2019,19:28,Credit card,4.7%, $5.53 ,8
314-23-4520,C,Naypyitaw,Member,Male,Health and beauty, $81.23 ,7, $597.04 ,1-15-2019,20:44,Cash,4.7%, $28.43 ,9
210-30-7976,B,Mandalay,Member,Female,Fashion accessories, $22.32 ,4, $93.74 ,3-14-2019,11:16,Ewallet,4.7%, $4.46 ,4.1
585-86-8361,A,Yangon,Normal,Female,Food and beverages, $27.28 ,5, $143.22 ,3-2-2019,10:31,Credit card,4.7%, $6.82 ,8.6
807-14-7833,A,Yangon,Member,Female,Electronic accessories, $17.42 ,10, $182.91 ,2-22-2019,12:30,Ewallet,4.7%, $8.71 ,7
775-72-1988,B,Mandalay,Normal,Male,Home and lifestyle, $73.28 ,5, $384.72 ,1-24-2019,15:05,Ewallet,4.7%, $18.32 ,8.4
288-38-3758,C,Naypyitaw,Member,Female,Fashion accessories, $84.87 ,3, $267.34 ,1-25-2019,18:30,Ewallet,4.7%, $12.73 ,7.4
652-43-6591,A,Yangon,Normal,Female,Fashion accessories, $97.29 ,8, $817.24 ,9-3-2019,13:18,Credit card,4.7%, $38.92 ,6.2
785-96-0615,B,Mandalay,Member,Female,Electronic accessories, $35.74 ,8, $300.22 ,2-17-2019,15:28,Ewallet,4.7%, $14.30 ,4.9
406-46-7107,A,Yangon,Normal,Female,Home and lifestyle, $96.52 ,6, $608.08 ,11-1-2019,11:52,Cash,4.7%, $28.96 ,4.5
250-17-5703,A,Yangon,Member,Male,Food and beverages, $18.85 ,10, $197.93 ,2-27-2019,18:24,Ewallet,4.7%, $9.43 ,5.6
156-95-3964,A,Yangon,Normal,Female,Food and beverages, $55.39 ,4, $232.64 ,3-25-2019,15:19,Ewallet,4.7%, $11.08 ,8
842-40-8179,B,Mandalay,Member,Female,Food and beverages, $77.20 ,10, $810.60 ,11-2-2019,10:38,Credit card,4.7%, $38.60 ,5.6
525-09-8450,B,Mandalay,Normal,Male,Electronic accessories, $72.13 ,10, $757.37 ,1-31-2019,15:12,Credit card,4.7%, $36.07 ,4.2
410-67-1709,A,Yangon,Member,Female,Fashion accessories, $63.88 ,8, $536.59 ,1-20-2019,17:48,Ewallet,4.7%, $25.55 ,9.9
587-73-4862,A,Yangon,Member,Female,Health and beauty, $10.69 ,5, $56.12 ,3-26-2019,11:07,Ewallet,4.7%, $2.67 ,7.6
787-87-2010,A,Yangon,Member,Male,Health and beauty, $55.50 ,4, $233.10 ,1-20-2019,15:48,Credit card,4.7%, $11.10 ,6.6
593-14-4239,B,Mandalay,Normal,Female,Home and lifestyle, $95.46 ,8, $801.86 ,5-3-2019,19:40,Ewallet,4.7%, $38.18 ,4.7
801-88-0346,C,Naypyitaw,Normal,Female,Fashion accessories, $76.06 ,3, $239.59 ,5-1-2019,20:30,Credit card,4.7%, $11.41 ,9.8
388-76-2555,B,Mandalay,Normal,Male,Sports and travel, $13.69 ,6, $86.25 ,2-13-2019,13:59,Cash,4.7%, $4.11 ,6.3
711-31-1234,B,Mandalay,Normal,Female,Electronic accessories, $95.64 ,4, $401.69 ,3-16-2019,18:51,Cash,4.7%, $19.13 ,7.9
886-54-6089,A,Yangon,Normal,Female,Home and lifestyle, $11.43 ,6, $72.01 ,1-15-2019,17:24,Cash,4.7%, $3.43 ,7.7
707-32-7409,B,Mandalay,Member,Female,Sports and travel, $95.54 ,4, $401.27 ,2-26-2019,11:58,Ewallet,4.7%, $19.11 ,4.5
759-98-4285,C,Naypyitaw,Member,Female,Health and beauty, $85.87 ,7, $631.14 ,2-27-2019,19:01,Credit card,4.7%, $30.05 ,8
201-63-8275,C,Naypyitaw,Member,Female,Sports and travel, $67.99 ,7, $499.73 ,2-17-2019,16:50,Ewallet,4.7%, $23.80 ,5.7
471-06-8611,C,Naypyitaw,Normal,Female,Food and beverages, $52.42 ,1, $55.04 ,6-2-2019,10:22,Credit card,4.7%, $2.62 ,6.3
200-16-5952,C,Naypyitaw,Member,Male,Food and beverages, $65.65 ,2, $137.87 ,1-17-2019,16:46,Cash,4.7%, $6.57 ,6
120-54-2248,B,Mandalay,Normal,Female,Food and beverages, $28.86 ,5, $151.52 ,1-22-2019,18:08,Credit card,4.7%, $7.22 ,8
102-77-2261,C,Naypyitaw,Member,Male,Health and beauty, $65.31 ,7, $480.03 ,5-3-2019,18:02,Credit card,4.7%, $22.86 ,4.2
875-31-8302,B,Mandalay,Normal,Male,Sports and travel, $93.38 ,1, $98.05 ,3-1-2019,13:07,Cash,4.7%, $4.67 ,9.6
102-06-2002,C,Naypyitaw,Member,Male,Sports and travel, $25.25 ,5, $132.56 ,3-20-2019,17:52,Cash,4.7%, $6.31 ,6.1
457-94-0464,B,Mandalay,Member,Male,Electronic accessories, $87.87 ,9, $830.37 ,1-31-2019,20:32,Ewallet,4.7%, $39.54 ,5.6
629-42-4133,C,Naypyitaw,Normal,Male,Health and beauty, $21.80 ,8, $183.12 ,2-19-2019,19:24,Cash,4.7%, $8.72 ,8.3
534-53-3526,A,Yangon,Normal,Female,Sports and travel, $94.76 ,4, $397.99 ,11-2-2019,16:06,Ewallet,4.7%, $18.95 ,7.8
307-04-2070,A,Yangon,Member,Female,Fashion accessories, $30.62 ,1, $32.15 ,5-2-2019,14:14,Credit card,4.7%, $1.53 ,4.1
468-99-7231,C,Naypyitaw,Normal,Female,Home and lifestyle, $44.01 ,8, $369.68 ,3-3-2019,17:36,Cash,4.7%, $17.60 ,8.8
516-77-6464,C,Naypyitaw,Member,Female,Health and beauty, $10.16 ,5, $53.34 ,2-24-2019,13:08,Ewallet,4.7%, $2.54 ,4.1
404-91-5964,A,Yangon,Normal,Male,Electronic accessories, $74.58 ,7, $548.16 ,4-2-2019,16:09,Credit card,4.7%, $26.10 ,9
886-77-9084,C,Naypyitaw,Normal,Male,Electronic accessories, $71.89 ,8, $603.88 ,2-19-2019,11:33,Ewallet,4.7%, $28.76 ,5.5
790-38-4466,C,Naypyitaw,Normal,Female,Health and beauty, $10.99 ,5, $57.70 ,1-23-2019,10:18,Credit card,4.7%, $2.75 ,9.3
704-10-4056,C,Naypyitaw,Member,Male,Health and beauty, $60.47 ,3, $190.48 ,1-14-2019,10:55,Credit card,4.7%, $9.07 ,5.6
497-37-6538,A,Yangon,Normal,Male,Sports and travel, $58.91 ,7, $432.99 ,1-17-2019,15:15,Ewallet,4.7%, $20.62 ,9.7
651-96-5970,A,Yangon,Normal,Male,Fashion accessories, $46.41 ,1, $48.73 ,3-3-2019,20:06,Credit card,4.7%, $2.32 ,4
400-80-4065,C,Naypyitaw,Member,Male,Health and beauty, $68.55 ,4, $287.91 ,2-15-2019,20:21,Credit card,4.7%, $13.71 ,9.2
744-16-7898,B,Mandalay,Normal,Female,Home and lifestyle, $97.37 ,10," $1,022.39 ",1-15-2019,13:48,Credit card,4.7%, $48.69 ,4.9
263-12-5321,A,Yangon,Member,Male,Electronic accessories, $92.60 ,7, $680.61 ,2-27-2019,12:52,Credit card,4.7%, $32.41 ,9.3
702-72-0487,A,Yangon,Normal,Female,Electronic accessories, $46.61 ,2, $97.88 ,2-26-2019,12:28,Credit card,4.7%, $4.66 ,6.6
605-83-1050,B,Mandalay,Normal,Male,Fashion accessories, $27.18 ,2, $57.08 ,3-15-2019,16:26,Ewallet,4.7%, $2.72 ,4.3
443-60-9639,C,Naypyitaw,Member,Female,Home and lifestyle, $60.87 ,1, $63.91 ,1-24-2019,13:24,Cash,4.7%, $3.04 ,5.5
864-24-7918,A,Yangon,Member,Female,Sports and travel, $24.49 ,10, $257.15 ,2-22-2019,15:15,Cash,4.7%, $12.25 ,8.1
359-94-5395,B,Mandalay,Normal,Male,Health and beauty, $92.78 ,1, $97.42 ,3-15-2019,10:50,Credit card,4.7%, $4.64 ,9.8
401-09-4232,C,Naypyitaw,Member,Male,Home and lifestyle, $86.69 ,5, $455.12 ,11-2-2019,18:38,Ewallet,4.7%, $21.67 ,9.4
751-15-6198,B,Mandalay,Normal,Male,Sports and travel, $23.01 ,6, $144.96 ,12-1-2019,16:45,Ewallet,4.7%, $6.90 ,7.9
324-41-6833,C,Naypyitaw,Member,Female,Electronic accessories, $30.20 ,8, $253.68 ,3-3-2019,19:30,Ewallet,4.7%, $12.08 ,5.1
474-33-8305,C,Naypyitaw,Member,Male,Fashion accessories, $67.39 ,7, $495.32 ,3-23-2019,13:23,Ewallet,4.7%, $23.59 ,6.9
759-29-9521,A,Yangon,Member,Female,Fashion accessories, $48.96 ,9, $462.67 ,4-3-2019,11:27,Cash,4.7%, $22.03 ,8
831-81-6575,B,Mandalay,Member,Female,Electronic accessories, $75.59 ,9, $714.33 ,2-23-2019,11:12,Cash,4.7%, $34.02 ,8
220-68-6701,A,Yangon,Normal,Female,Home and lifestyle, $77.47 ,4, $325.37 ,3-17-2019,16:36,Cash,4.7%, $15.49 ,4.2
618-34-8551,A,Yangon,Normal,Female,Sports and travel, $93.18 ,2, $195.68 ,1-16-2019,18:41,Credit card,4.7%, $9.32 ,8.5
257-60-7754,A,Yangon,Normal,Female,Electronic accessories, $50.23 ,4, $210.97 ,8-1-2019,17:12,Cash,4.7%, $10.05 ,9
559-61-5987,B,Mandalay,Normal,Female,Health and beauty, $17.75 ,1, $18.64 ,1-14-2019,10:38,Cash,4.7%, $0.89 ,8.6
189-55-2313,C,Naypyitaw,Normal,Female,Fashion accessories, $62.18 ,10, $652.89 ,1-31-2019,10:33,Ewallet,4.7%, $31.09 ,6
565-91-4567,B,Mandalay,Normal,Male,Health and beauty, $10.75 ,8, $90.30 ,3-15-2019,14:38,Ewallet,4.7%, $4.30 ,6.2
380-60-5336,A,Yangon,Normal,Female,Electronic accessories, $40.26 ,10, $422.73 ,2-24-2019,18:06,Credit card,4.7%, $20.13 ,5
815-04-6282,C,Naypyitaw,Member,Female,Sports and travel, $64.97 ,5, $341.09 ,8-2-2019,12:52,Credit card,4.7%, $16.24 ,6.5
674-56-6360,A,Yangon,Normal,Male,Electronic accessories, $95.15 ,1, $99.91 ,3-22-2019,14:00,Cash,4.7%, $4.76 ,6
778-34-2523,A,Yangon,Member,Female,Electronic accessories, $48.62 ,8, $408.41 ,1-24-2019,10:57,Cash,4.7%, $19.45 ,5
499-27-7781,B,Mandalay,Normal,Female,Food and beverages, $53.21 ,8, $446.96 ,3-14-2019,16:45,Ewallet,4.7%, $21.28 ,5
477-59-2456,C,Naypyitaw,Normal,Female,Fashion accessories, $45.44 ,7, $333.98 ,1-23-2019,11:15,Cash,4.7%, $15.90 ,9.2
832-51-6761,A,Yangon,Normal,Male,Food and beverages, $33.88 ,8, $284.59 ,1-19-2019,20:29,Ewallet,4.7%, $13.55 ,9.6
869-11-3082,B,Mandalay,Member,Male,Health and beauty, $96.16 ,4, $403.87 ,1-27-2019,20:03,Credit card,4.7%, $19.23 ,8.4
190-59-3964,B,Mandalay,Member,Male,Food and beverages, $47.16 ,5, $247.59 ,3-2-2019,14:35,Credit card,4.7%, $11.79 ,6
366-43-6862,B,Mandalay,Normal,Male,Electronic accessories, $52.89 ,4, $222.14 ,3-25-2019,16:32,Ewallet,4.7%, $10.58 ,6.7
186-43-8965,A,Yangon,Member,Female,Home and lifestyle, $47.68 ,2, $100.13 ,2-24-2019,10:10,Credit card,4.7%, $4.77 ,4.1
784-21-9238,C,Naypyitaw,Member,Male,Sports and travel, $10.17 ,1, $10.68 ,7-2-2019,14:15,Cash,4.7%, $0.51 ,5.9
276-75-6884,A,Yangon,Normal,Female,Health and beauty, $68.71 ,3, $216.44 ,4-3-2019,10:05,Cash,4.7%, $10.31 ,8.7
109-86-4363,B,Mandalay,Member,Female,Sports and travel, $60.08 ,7, $441.59 ,2-14-2019,11:36,Credit card,4.7%, $21.03 ,4.5
569-76-2760,A,Yangon,Member,Female,Sports and travel, $22.01 ,4, $92.44 ,1-29-2019,18:15,Credit card,4.7%, $4.40 ,6.6
222-42-0244,B,Mandalay,Member,Female,Health and beauty, $72.11 ,9, $681.44 ,1-28-2019,13:53,Credit card,4.7%, $32.45 ,7.7
760-53-9233,A,Yangon,Member,Male,Fashion accessories, $41.28 ,3, $130.03 ,3-26-2019,18:37,Credit card,4.7%, $6.19 ,8.5
538-22-0304,C,Naypyitaw,Normal,Male,Electronic accessories, $64.95 ,10, $681.98 ,3-24-2019,18:27,Cash,4.7%, $32.48 ,5.2
416-17-9926,A,Yangon,Member,Female,Electronic accessories, $74.22 ,10, $779.31 ,1-1-2019,14:42,Credit card,4.7%, $37.11 ,4.3
237-44-6163,A,Yangon,Normal,Male,Electronic accessories, $10.56 ,8, $88.70 ,1-24-2019,17:43,Cash,4.7%, $4.22 ,7.6
636-17-0325,B,Mandalay,Normal,Male,Health and beauty, $62.57 ,4, $262.79 ,2-25-2019,18:37,Cash,4.7%, $12.51 ,9.5
343-75-9322,B,Mandalay,Member,Female,Sports and travel, $11.85 ,8, $99.54 ,9-1-2019,16:34,Cash,4.7%, $4.74 ,4.1
528-14-9470,A,Yangon,Member,Male,Health and beauty, $91.30 ,1, $95.87 ,2-14-2019,14:42,Ewallet,4.7%, $4.57 ,9.2
427-45-9297,B,Mandalay,Member,Female,Home and lifestyle, $40.73 ,7, $299.37 ,12-3-2019,11:01,Ewallet,4.7%, $14.26 ,5.4
807-34-3742,A,Yangon,Normal,Male,Fashion accessories, $52.38 ,1, $55.00 ,3-26-2019,19:44,Cash,4.7%, $2.62 ,5.8
288-62-1085,A,Yangon,Member,Male,Fashion accessories, $38.54 ,5, $202.34 ,9-1-2019,13:34,Ewallet,4.7%, $9.64 ,5.6
670-71-7306,B,Mandalay,Normal,Male,Sports and travel, $44.63 ,6, $281.17 ,2-1-2019,20:08,Credit card,4.7%, $13.39 ,5.1
660-29-7083,C,Naypyitaw,Normal,Male,Electronic accessories, $55.87 ,10, $586.64 ,1-15-2019,15:01,Cash,4.7%, $27.94 ,5.8
271-77-8740,C,Naypyitaw,Member,Female,Sports and travel, $29.22 ,6, $184.09 ,1-1-2019,11:40,Ewallet,4.7%, $8.77 ,5
497-36-0989,A,Yangon,Normal,Male,Fashion accessories, $51.94 ,3, $163.61 ,2-15-2019,15:21,Cash,4.7%, $7.79 ,7.9
291-59-1384,B,Mandalay,Normal,Male,Electronic accessories, $60.30 ,1, $63.32 ,2-28-2019,17:38,Cash,4.7%, $3.02 ,6
860-73-6466,A,Yangon,Member,Female,Sports and travel, $39.47 ,2, $82.89 ,2-3-2019,16:16,Credit card,4.7%, $3.95 ,5
549-23-9016,C,Naypyitaw,Member,Female,Food and beverages, $14.87 ,2, $31.23 ,2-13-2019,18:15,Credit card,4.7%, $1.49 ,8.9
896-34-0956,A,Yangon,Normal,Male,Fashion accessories, $21.32 ,1, $22.39 ,1-26-2019,12:43,Cash,4.7%, $1.07 ,5.9
804-38-3935,A,Yangon,Member,Male,Electronic accessories, $93.78 ,3, $295.41 ,1-30-2019,11:32,Credit card,4.7%, $14.07 ,5.9
585-90-0249,A,Yangon,Member,Male,Electronic accessories, $73.26 ,1, $76.92 ,1-27-2019,18:08,Ewallet,4.7%, $3.66 ,9.7
862-29-5914,C,Naypyitaw,Normal,Female,Sports and travel, $22.38 ,1, $23.50 ,1-30-2019,17:08,Credit card,4.7%, $1.12 ,8.6
845-94-6841,C,Naypyitaw,Member,Female,Food and beverages, $72.88 ,9, $688.72 ,8-1-2019,19:38,Cash,4.7%, $32.80 ,4
125-45-2293,A,Yangon,Normal,Female,Fashion accessories, $99.10 ,6, $624.33 ,1-19-2019,13:11,Cash,4.7%, $29.73 ,4.2
843-73-4724,A,Yangon,Normal,Male,Fashion accessories, $74.10 ,1, $77.81 ,1-25-2019,11:05,Cash,4.7%, $3.71 ,9.2
409-33-9708,A,Yangon,Normal,Female,Fashion accessories, $98.48 ,2, $206.81 ,2-19-2019,10:12,Ewallet,4.7%, $9.85 ,9.2
658-66-3967,C,Naypyitaw,Normal,Male,Health and beauty, $53.19 ,7, $390.95 ,1-14-2019,15:42,Ewallet,4.7%, $18.62 ,5
866-70-2814,B,Mandalay,Normal,Female,Electronic accessories, $52.79 ,10, $554.30 ,2-25-2019,11:58,Ewallet,4.7%, $26.40 ,10
160-22-2687,A,Yangon,Member,Female,Health and beauty, $95.95 ,5, $503.74 ,1-23-2019,14:21,Ewallet,4.7%, $23.99 ,8.8
895-03-6665,B,Mandalay,Normal,Female,Fashion accessories, $36.51 ,9, $345.02 ,2-16-2019,10:52,Cash,4.7%, $16.43 ,4.2
770-42-8960,B,Mandalay,Normal,Male,Food and beverages, $21.12 ,8, $177.41 ,1-1-2019,19:31,Cash,4.7%, $8.45 ,6.3
748-45-2862,A,Yangon,Member,Female,Home and lifestyle, $28.31 ,4, $118.90 ,7-3-2019,18:35,Cash,4.7%, $5.66 ,8.2
234-36-2483,B,Mandalay,Normal,Male,Health and beauty, $57.59 ,6, $362.82 ,2-15-2019,13:51,Cash,4.7%, $17.28 ,5.1
316-66-3011,A,Yangon,Member,Female,Food and beverages, $47.63 ,9, $450.10 ,1-23-2019,12:35,Cash,4.7%, $21.43 ,5
848-95-6252,C,Naypyitaw,Member,Female,Home and lifestyle, $86.27 ,1, $90.58 ,2-20-2019,13:24,Ewallet,4.7%, $4.31 ,7
840-76-5966,A,Yangon,Member,Male,Sports and travel, $12.76 ,2, $26.80 ,8-1-2019,18:06,Ewallet,4.7%, $1.28 ,7.8
152-03-4217,B,Mandalay,Normal,Female,Home and lifestyle, $11.28 ,9, $106.60 ,3-17-2019,11:55,Credit card,4.7%, $5.08 ,4.3
533-66-5566,B,Mandalay,Normal,Female,Home and lifestyle, $51.07 ,7, $375.36 ,12-1-2019,11:42,Cash,4.7%, $17.87 ,7
124-31-1458,A,Yangon,Member,Female,Electronic accessories, $79.59 ,3, $250.71 ,8-1-2019,14:30,Cash,4.7%, $11.94 ,6.6
176-78-1170,C,Naypyitaw,Member,Male,Health and beauty, $33.81 ,3, $106.50 ,1-26-2019,15:11,Ewallet,4.7%, $5.07 ,7.3
361-59-0574,B,Mandalay,Member,Male,Sports and travel, $90.53 ,8, $760.45 ,3-15-2019,14:48,Credit card,4.7%, $36.21 ,6.5
101-81-4070,C,Naypyitaw,Member,Female,Health and beauty, $62.82 ,2, $131.92 ,1-17-2019,12:36,Ewallet,4.7%, $6.28 ,4.9
631-34-1880,C,Naypyitaw,Member,Male,Food and beverages, $24.31 ,3, $76.58 ,8-1-2019,19:09,Credit card,4.7%, $3.65 ,4.3
852-82-2749,A,Yangon,Normal,Male,Sports and travel, $64.59 ,4, $271.28 ,6-1-2019,13:35,Ewallet,4.7%, $12.92 ,9.3
873-14-6353,A,Yangon,Member,Male,Food and beverages, $24.82 ,7, $182.43 ,2-16-2019,10:33,Credit card,4.7%, $8.69 ,7.1
584-66-4073,C,Naypyitaw,Normal,Male,Fashion accessories, $56.50 ,1, $59.33 ,3-13-2019,15:45,Ewallet,4.7%, $2.83 ,9.6
544-55-9589,B,Mandalay,Member,Female,Electronic accessories, $21.43 ,10, $225.02 ,1-28-2019,11:51,Cash,4.7%, $10.72 ,6.2
166-19-2553,A,Yangon,Member,Male,Sports and travel, $89.06 ,6, $561.08 ,1-18-2019,17:26,Cash,4.7%, $26.72 ,9.9
737-88-5876,A,Yangon,Member,Male,Home and lifestyle, $23.29 ,4, $97.82 ,3-19-2019,11:52,Credit card,4.7%, $4.66 ,5.9
154-87-7367,C,Naypyitaw,Normal,Male,Home and lifestyle, $65.26 ,8, $548.18 ,3-15-2019,14:04,Ewallet,4.7%, $26.10 ,6.3
885-56-0389,C,Naypyitaw,Member,Male,Fashion accessories, $52.35 ,1, $54.97 ,12-2-2019,17:49,Cash,4.7%, $2.62 ,4
608-05-3804,B,Mandalay,Member,Male,Electronic accessories, $39.75 ,1, $41.74 ,2-25-2019,20:19,Cash,4.7%, $1.99 ,6.1
448-61-3783,A,Yangon,Normal,Female,Electronic accessories, $90.02 ,8, $756.17 ,3-21-2019,16:08,Credit card,4.7%, $36.01 ,4.5
761-49-0439,B,Mandalay,Member,Female,Electronic accessories, $12.10 ,8, $101.64 ,1-19-2019,10:17,Ewallet,4.7%, $4.84 ,8.6
490-95-0021,B,Mandalay,Member,Female,Food and beverages, $33.21 ,10, $348.71 ,8-1-2019,14:25,Ewallet,4.7%, $16.61 ,6
115-38-7388,C,Naypyitaw,Member,Female,Fashion accessories, $10.18 ,8, $85.51 ,3-30-2019,12:51,Credit card,4.7%, $4.07 ,9.5
311-13-6971,B,Mandalay,Member,Male,Sports and travel, $31.99 ,10, $335.90 ,2-20-2019,15:18,Credit card,4.7%, $16.00 ,9.9
291-55-6563,A,Yangon,Member,Female,Home and lifestyle, $34.42 ,6, $216.85 ,3-30-2019,12:45,Ewallet,4.7%, $10.33 ,7.5
548-48-3156,A,Yangon,Member,Female,Food and beverages, $83.34 ,2, $175.01 ,3-19-2019,13:37,Cash,4.7%, $8.33 ,7.6
460-93-5834,A,Yangon,Normal,Male,Sports and travel, $45.58 ,7, $335.01 ,1-13-2019,10:03,Cash,4.7%, $15.95 ,5
325-89-4209,A,Yangon,Member,Male,Food and beverages, $87.90 ,1, $92.30 ,5-2-2019,19:42,Ewallet,4.7%, $4.40 ,6.7
884-80-6021,A,Yangon,Member,Female,Electronic accessories, $73.47 ,10, $771.44 ,3-23-2019,13:14,Ewallet,4.7%, $36.74 ,9.5
137-74-8729,C,Naypyitaw,Normal,Female,Fashion accessories, $12.19 ,8, $102.40 ,3-13-2019,12:47,Ewallet,4.7%, $4.88 ,6.8
880-46-5796,A,Yangon,Member,Male,Sports and travel, $76.92 ,10, $807.66 ,3-17-2019,19:53,Ewallet,4.7%, $38.46 ,5.6
389-70-2397,C,Naypyitaw,Normal,Female,Health and beauty, $83.66 ,5, $439.22 ,2-21-2019,10:26,Cash,4.7%, $20.92 ,7.2
114-35-5271,B,Mandalay,Normal,Female,Electronic accessories, $57.91 ,8, $486.44 ,7-2-2019,15:06,Cash,4.7%, $23.16 ,8.1
607-76-6216,C,Naypyitaw,Member,Female,Fashion accessories, $92.49 ,5, $485.57 ,2-3-2019,16:35,Credit card,4.7%, $23.12 ,8.6
715-20-1673,B,Mandalay,Normal,Male,Electronic accessories, $28.38 ,5, $149.00 ,6-3-2019,20:57,Cash,4.7%, $7.10 ,9.4
811-35-1094,B,Mandalay,Member,Male,Electronic accessories, $50.45 ,6, $317.84 ,6-2-2019,15:16,Credit card,4.7%, $15.14 ,8.9
699-88-1972,B,Mandalay,Normal,Male,Health and beauty, $99.16 ,8, $832.94 ,1-28-2019,17:47,Credit card,4.7%, $39.66 ,4.2
781-84-8059,C,Naypyitaw,Normal,Male,Fashion accessories, $60.74 ,7, $446.44 ,1-18-2019,16:23,Ewallet,4.7%, $21.26 ,5
409-49-6995,C,Naypyitaw,Member,Female,Food and beverages, $47.27 ,6, $297.80 ,5-2-2019,10:17,Cash,4.7%, $14.18 ,8.8
725-54-0677,C,Naypyitaw,Member,Male,Health and beauty, $85.60 ,7, $629.16 ,2-3-2019,13:50,Cash,4.7%, $29.96 ,5.3
